./Planning/pddlXpSym/flip/flip_1_p_t10.cnf
p,var,value,MC,BDD len,n_vars,n_nodes,n_reorderings,dag_size,time
7,x5,0,10,97,22,121,63,48,0.43725106201600283
8,x8,0,6,67,22,91,64,48,0.4438822609372437
9,x14,0,4,40,22,64,65,34,0.4495890389662236
10,x11,1,2,42,22,66,66,26,0.4547621610108763
11,x12,1,1,28,22,52,67,23,0.4594897229690105
12,x20,0,1,23,22,47,68,23,0.46377477096393704
13,x16,0,1,23,22,47,69,23,0.46804978197906166
14,x6,1,1,23,22,47,70,23,0.4723286150256172
15,x13,0,1,23,22,47,71,23,0.47662087599746883
16,x21,0,1,23,22,47,72,23,0.48087972693610936
17,x19,1,1,23,22,47,73,23,0.4851173519855365
18,x2,0,1,23,22,47,74,23,0.4893968669930473
19,x3,0,1,23,22,47,75,23,0.49376202502753586
20,x1,1,1,23,22,47,76,23,0.4980800279881805
21,x4,0,1,23,22,47,77,23,0.5023718229494989
22,x15,0,1,23,22,47,78,23,0.5066963399294764
./Planning/pddlXpSym/flip/flip_no_action_1_p_t4.cnf
p,var,value,MC,BDD len,n_vars,n_nodes,n_reorderings,dag_size,time
0,-1,-1,162,90,29,120,76,88,0.4844381050206721
1,x20,0,135,99,29,130,76,86,0.5490064279874787
2,x28,0,90,133,29,164,77,80,0.5588305579731241
3,x9,0,75,149,29,180,78,76,0.5685278660384938
4,x5,0,60,185,29,216,79,74,0.5794675479410216
5,x7,0,50,141,29,172,80,71,0.5881497369846329
6,x23,0,50,69,29,100,81,69,0.597266037017107
7,x14,0,38,97,29,128,82,68,0.6059685649815947
8,x21,0,24,82,29,113,83,64,0.615357841947116
9,x24,0,16,98,29,129,84,63,0.6241533829597756
10,x18,0,10,65,29,96,85,61,0.6319700930034742
11,x10,0,8,101,29,132,86,60,0.6391557139577344
12,x11,0,6,66,29,97,87,35,0.6482252649730071
13,x6,0,6,36,29,67,88,36,0.6551374499686062
14,x16,0,6,35,29,66,89,35,0.6605918370187283
15,x13,0,6,35,29,66,90,35,0.6665724930353463
16,x17,0,6,35,29,66,91,35,0.6723775420105085
17,x26,0,4,85,29,116,92,33,0.6786831240169704
18,x8,1,2,52,29,83,93,49,0.6845546510303393
19,x12,0,2,31,29,62,94,31,0.6900915439473465
20,x27,1,2,31,29,62,95,31,0.6958679739618674
21,x29,0,2,31,29,62,96,31,0.7016849979991093
22,x22,1,1,85,29,116,97,30,0.7075061879586428
23,x2,1,1,30,29,61,98,30,0.7120874159736559
24,x19,0,1,30,29,61,99,30,0.7166625329991803
25,x3,0,1,30,29,61,100,30,0.7211778570199385
26,x1,1,1,30,29,61,101,30,0.7256822279887274
27,x4,0,1,30,29,61,102,30,0.7302128300070763
28,x15,0,1,30,29,61,103,30,0.7347335999365896
29,x25,0,1,30,29,61,104,30,0.7392639110330492
./Planning/pddlXpSym/flip/flip_no_action_1_p_t5.cnf
p,var,value,MC,BDD len,n_vars,n_nodes,n_reorderings,dag_size,time
0,-1,-1,486,110,36,147,95,108,0.4770346110453829
1,x10,0,405,229,36,267,95,105,0.5383359809638932
2,x7,0,324,221,36,259,96,104,0.5483142579905689
3,x18,0,270,137,36,175,97,100,0.5573517490411177
4,x14,0,216,172,36,210,98,97,0.5658156489953399
5,x11,1,144,162,36,200,99,85,0.5739615389611572
6,x17,0,108,116,36,154,100,83,0.5818597719771788
7,x33,0,108,80,36,118,101,80,0.5887010949663818
8,x13,0,108,80,36,118,102,80,0.5952536889817566
9,x28,1,54,185,36,223,103,69,0.6025076940422878
10,x27,0,36,183,36,221,104,65,0.6089881650405005
11,x9,1,36,65,36,103,105,65,0.6142609360394999
12,x31,0,24,81,36,119,106,61,0.6192240400705487
13,x2,0,24,59,36,97,107,59,0.624626656062901
14,x21,1,20,75,36,113,108,50,0.6299932040274143
15,x19,0,16,81,36,119,109,42,0.6346875330200419
16,x36,1,8,55,36,93,110,40,0.6390311630675569
17,x5,0,8,40,36,78,111,40,0.6435975610511377
18,x15,1,4,64,36,102,112,39,0.6472854369785637
19,x16,1,4,39,36,77,113,39,0.6515473430044949
20,x20,1,2,47,36,85,114,38,0.6550488140201196
21,x26,1,2,38,36,76,115,38,0.6581311790505424
22,x30,0,2,38,36,76,116,38,0.6611925580073148
23,x24,0,2,38,36,76,117,38,0.6642690179869533
24,x34,1,2,38,36,76,118,38,0.6673384440364316
25,x35,1,2,38,36,76,119,38,0.6704211720498279
26,x12,0,2,38,36,76,120,38,0.6735552470199764
27,x25,1,2,38,36,76,121,38,0.6766933660255745
28,x4,0,2,38,36,76,122,38,0.6798243330558762
29,x32,1,1,40,36,78,123,37,0.6830059670610353
30,x23,0,1,37,36,75,124,37,0.6861243189778179
31,x22,0,1,37,36,75,125,37,0.6892337560420856
32,x3,1,1,37,36,75,126,37,0.6923337259795517
33,x6,0,1,37,36,75,127,37,0.695416372967884
34,x1,0,1,37,36,75,128,37,0.698472592048347
35,x8,0,1,37,36,75,129,37,0.701550871017389
36,x29,0,1,37,36,75,130,37,0.7046509589999914
./Planning/pddlXpSym/flip/flip_no_action_1_p_t6.cnf
p,var,value,MC,BDD len,n_vars,n_nodes,n_reorderings,dag_size,time
0,-1,-1,1458,132,43,176,114,130,0.6528927839826792
1,x28,0,1215,134,43,179,114,126,0.716982677928172
2,x25,0,972,160,43,205,115,124,0.7273996769217774
3,x13,0,801,227,43,272,116,119,0.7384785419562832
4,x36,0,468,157,43,202,117,114,0.7510091129224747
5,x43,0,396,118,43,163,118,111,0.7629502639174461
6,x35,0,252,175,43,220,119,105,0.7729278509505093
7,x22,0,252,106,43,151,120,106,0.7833966829348356
8,x19,0,252,105,43,150,121,105,0.7917103939689696
9,x14,0,216,162,43,207,122,103,0.8011606859508902
10,x10,0,168,224,43,269,123,101,0.8107527699321508
11,x24,0,168,101,43,146,124,101,0.8209813869325444
12,x18,0,108,145,43,190,125,98,0.8305292070144787
13,x9,0,72,225,43,270,126,98,0.8392868789378554
14,x11,1,36,156,43,201,127,78,0.8493034519487992
